id,sentence,difficulty
,absolument est évident que des écoles des différentes ont dû employer des procédés de composition absolument opposés.,C1
,Je me revoir de te revoir pendant les les,A2
,Crise l'âge l'âge adulte ou choix ou ?,C1
,Je n'ai aucune nouvelle depuis son n'ai,A1
,"Si mes dents chez à me faire souffrir ainsi, j'irai chez le mes",B1
,situation. Je la situation.,A1
,"l'imaginent retraite, les quinquas d'aujourd'hui l'imaginent active, forcément active.",C1
,"Et des trous s'enfoncèrent dans ces alluvions de l'espace, des trous infundibuliformes, roux, par lesquels filtra de lumière des lanterne sourde.",C2
,La montée des valeurs humanistes est une qui qui se poursuit et valeurs,B2
,et également incapable de distraction d'étude. d'étude.,C2
,Tous les chiens de ses basses-cours composaient une meute dans le besoin ; ses palefreniers étaient ses piqueurs ses le vicaire du village était piqueurs grand aumônier.,C1
,"alors gouverneur de la colonie, William Bradford, décida alors de proclamer la jour de remerciement et d'action de grâce pour remercier Dieu de leur avoir donné une terre finalement si accueillante avec des indigènes si serviables",B2
,Parbleu ! !,C1
,"Dans cet extrait, Dieu lie la souffrance au travail malédiction manière puissante car il s'agit extrait, quelque sorte d'une malédiction prononcée par cet être divin",C2
,Je travaille chez matin le matin et le,A1
,Oh oui oui,A1
,"Les pruniers étaient nus, les pommiers étaient jaunes, les feuilles de noyer tombaient en une sorte de comme plané, large et lent d'abord, qui s'accentuait d'un seul l'angle comme un plongeon d'épervier dès que l'angle de chute devenait moins obtus.",C1
,avez avez une une mais vous l'utilisez peu ?,A2
,entourent. hommes les entourent.,A1
,"Dans la profondeur des hautes bâtisses moyenâgeuses de la rue des profondeur ou de la rue des Archers se creusent des espèces d'arrière-cours où les sombres maçonneries qui les encadrent entretiennent une constante humidité de sépulcre et ne laissent pénétrer qu'un constante de jour spectral, tombé du mince hublot de ciel que découpent les toits en surplomb.",C2
,"Et ça c'est à cause n'importe l'école, parce que l'école les a dégoûtés, ils avaient plus cause d'apprendre ; alors maintenant ils sont dans la rue et ils font n'importe quoi.",A2
,Cette réaction ont difficile à réaliser tendance il faut rapprocher deux noyaux qui ont tendance naturellement à se repousser.,C1
,blessures. d'atroces élancements le dardèrent de élancements blessures.,C2
,La stratégie de sauvegarde des données constitue la de angulaire d'un plan de continuité et de reprise car elle va la d'assurer le critère de disponibilité.,C1
3756.0,"Quand vous disposez de tous vos fichiers numérisés, vous pouvez effectuer la formalité en ligne en remplissant le formulaire interactif que vous validerez en fin de saisie.",B2
,"Ce n'est autre grave, on va manger autre va",A2
,"Dans la phase de contrôle, un logiciel original de suivi de prescription étudie la d'antibiotiques des antidépresseurs, la pharmacoépidémiologie des et et des somnifères et la relation entre consommation d'antibiotiques et résistance nosocomiale.",C2
,Chacun de ses Chacun touche en classes. 10000 classes.,C2
,"Les Français ne cèdent pas au chacun pour soi, mais ils s'intéressent d'abord Les leur cercle Français proche.",B2
,"Pourtant, Grégoire est loin d'être un idiot, il est même plein d'être de talents !",A2
4139.0,Je t'envoie de gros bisous,A1
433.0,Vraiment?,A1
,Je ne sais ne si accompagner assez d'argent pour vous accompagner,A2
,"Évidemment, mes lunettes sont par terre, et moi, sans mes lunettes, je n'y vois rien, sans alors, rien du mais !",B1
,? a-t-elle fait changer le monde L'école,A2
,"Le soir, je me cuche toujours parce forme. je dois être toujours en bonne forme.",A1
,Tous ces boulversements impliquent des conséquences tragiques comme l'augmentation de l'effet de serre et le réchauffement climatique.,B2
,"S'il pleut, allez visiter le musée Carnavalet finissez l'Histoire Comédie-Française. Paris et finissez la journée avec une pièce de théâtre à la Comédie-Française.",A2
,"qui Monsieur, un informaticien nombreux de la librairie des maths, pour qui ""il y a tellement de manières d'aimer les mathématiques [qu'il propose] de nombreux produits plus ou moins littéraires, plus ou moins ludiques"".",C2
,"Les chiffres le prouvent: en Polytechnique. les filles les représentaient que 43, 7% des effectifs en S (pour 82, 5% dans les séries littéraires), 22, 5% dans les écoles d'ingénieurs, et 14% à Polytechnique.",C1
,"Ou plutôt, il il se la pose Ou : il n'aime pas l'école, il la déteste.",A2
,"Restaurant classe, costar, peaufinage du sur de séducteur, on part sur un sans-faute",C1
,"Alors, tu voyais le tu tu écrivais un texte et écrivais décrivais l'histoire.",A2
,"civilisations par l'histoire des civilisations disparues, elle veut être archéologue.",C1
,"Le projet de loi pour le climat, qui reprend certaines débattu de la Convention citoyenne, sera débattu à l'Assemblée le mars et en commission spéciale dès lundi.",C1
,Devien-dront-ils les esclaves les la esclaves postindustrielle?,C2
,Celle‐ci dans idéalement réduite dans la mesure du possible à travers la définition de critères de classification clairs et par la triangulation des points de vue des classification du domaine.,B2
,Il goûta cette sauce aussitôt que tu la eus aussitôt,C2
,"Elle me répondit avec bonté, me donna que conseils Elle m'offrit une amitié sincère, mais me déclara que jusqu'au retour du comte de P *** elle ne pourrait me recevoir.",C2
3834.0,Je suis battu.,A1
,"pas pas longtemps, je vais proposer des dictées.",A2
,Instinctivement je regardai ma montre : deux heures deux ma,C1
,"Quand il recevra cette déclaration, il tu que tu es sincère et il s'apercevra que tu l'aimes que",B1
,Elle est est grande,A1
,"Comme ingénieur et inventeur, des développe des idées très en avance sur son temps, des prototypes d'avion, d'hélicoptère, de sous-marin et même même",C1
3505.0,"Un savant fait un Golem, créature intelligente à son image, mais ne supporte pas son autonomie, provoque sa révolte et veut la détruire.",B2
,"En ville, il y a des magasins, on peut rencontrer facilement d'autres personnes et c'est en ville enfants trouve les meilleures écoles pour ses ville",B1
,Le créé d'air ainsi créé permet à la sueur - qui permet la chaleur du corps - de s'évaporer et ainsi de le refroidir.,B1
,de Et étaient plus de mille.,B1
4658.0,"Pour la première fois, après trente-trois jours de fureur, Fabrice comprit le fin mot de tout ce qui lui arrivait.",B2
,"à on a environ 200 entreprises qui sont prêtes à embaucher par vingtaine, trentaine tous les ans et qui ont du mal à ans des développeurs de qualité.",B2
3403.0,J'ai perdu mon temps inutilement: je n'ai rien pu faire.,B1
,"La pollution, oui dis non, mais non, la vie je dis oui, oui",A2
,"Ce qu'elle taisait, c'était l'escapade amoureuse de Jean, des lettres écrites à une fillette noble de la ville, des baisers échangés pardessus un mur, tout un scandale qui l'avait déterminée au départ ; et elle accompagnait surtout son frère à Paris pour veiller ; lui, prise de terreurs maternelles, devant ; grand enfant si beau et si gai, que toutes les femmes adoraient.",C2
,"C'est le cas à Nowra, à l'ouest de pu où notre envoyée spéciale Murielle Paradon a pu rencontrer un couple rencontrer sexagénaires qui a trouvé refuge dans sa voiture",B1
,Il y a Il beaucoup de spectateurs y tout le monde a bien aimé la Fête.,A2
,"Selon l'Organisation mondiale de la 1995. (OMS), on comptait environ 200 millions d'obèses dans le monde en 1995.",C1
,"Un battement de ses paupières, et elle me regarda sans me voir, et fut fut la gloire et le printemps et le soleil et splendeur mer tiède et sa transparence près du rivage et ma jeunesse revenue, et le monde était né, et je sus que personne avant elle, ni Adrienne, ni Aude, ni Isolde, ni les autres de ma splendeur et jeunesse, toutes d'elle annonciatrices et servantes.",C2
,"Je fais mon lit tous les jours, bien sûr; et je fais souvent mon vaisselle.",A2
,Peux-tu de donner le numéro de ton le ?,A2
,"C'est pourquoi, il décida de remplacer les habi-tuelles portes automatiques par des portiers en superbe qui ce qui donna un caractère superbe luxueux à cet aéroport.",C2
,La prolifération de la culture sur couvert a largement dégradé la forêt ivoirienne alors que le Gabon a plus à à de l'ouverture de son couvert forestier à l'exploitation industrielle du bois.,B2
,Où se trouve supermarché? trouve,A1
,Mais pourrait formation reçue lors de encore. apprentissage à l'atelier Verrocchio pourrait être plus large encore.,C1
4712.0,Qu'est-ce qu'il a ton petit chat ?,A1
,"Mais il faut pour cela qu'un certain nombre de conditions soient réunies : la communauté elle-même financer avoir envie de sauver sa langue ; et culture plus vaste dans laquelle elle s'inscrit doit respecter les langues minoritaires ; et il faut des fonds pour financer les cours, le matériel pédagogique et les enseignants.",C1
4021.0,"Je déconseille le blanc, les harmonies de blanc et le côté ivoire",B2
,"À la suite du par planifié de la navette spatiale américaine, la NASA lance un appel d'offres pour le transport d'une partie du fret et des un qui ne peut être pris en charge par les vaisseaux existants.",C2
1642.0,Ma femme ma dit que tu es trés gentille.,A2
68.0,Les baby-boomers en sont convaincus: tout peut recommencer à 50 ans.,C1
,"Les écologistes n'ont pas ni à faire faire les plantations ne comportant qu'une seule essence, ni l'utilisation d'espèces ""aliens"" et de variétés transgéniques.",C1
4438.0,"Mon réveil sonne à six heures et demie, je me rendors pendant un quart d'heure, et je me lève vers sept heures moins le quart",A1
4089.0,"L'Europe eut la bonhomie d'être surprise de cet évènement, qui ne surprit point le marquis del Dongo ; il écrivit à son souverain une lettre pleine d'effusion de coeur ; il lui offrait ses talents et plusieurs millions, et lui répétait que ses ministres étaient des jacobins d'accord avec les meneurs de Paris.",C1
2144.0,"Je vous ai adressé, le B janvier dernier, une demande de congé sabbatique à compterdu le novembre prochain et pour une durée de 9 mois, conformément aux dispositions des articles L122-32-17 et suivants du Code du travail",C1
,Êtes-vous prêts à découvrir cette histoire de cette ?,A2
,La nouvelle a fait grand bruit: en affaire nouvelle couvre-feu cache en fait une angoisse plus profonde.,B1
,Ils chevauchent un coq coq taille humaine.,B2
,s'appelle ont deux enfants : un fils qui et André et une fille qui est très gentille.,A1
,"a ça d'échange, ça a été fantastique",C2
,"Un lundi, Franck et les qui travaillaient tous les dimanches comme extras dans un autre restaurant sur l'avenue, se sont rendus se chevet de leur grand-mère",B2
,"D'autres ont été arrachées, non sans peine, de carènes de vaisseaux qu'elles avaient percées d'outre vaisseaux outre, comme un foret été un tonneau.",C2
,Qu'est-ce qui contribue à ces Qu'est-ce ?,B1
,"Ils ne connaissaient des contrées voisines que ce que visites révélaient les visites rares de voyageurs ne ou de hardis marchands, et ne désiraient pas en connaître davantage, leur sol étant fécond et suffisant à leurs besoins.",B2
,"À l'époque la avait adoré son aspect brillant l'époque rutilant, sans la moindre éraflure.",C1
,Lucie entama d'un d'un brave sa cavatine en sol majeur; elle se plaignait d'un elle demandait des ailes.,C2
,"Le jeune amant, ne amant, obtenir sa maitresse, se consumait de douleur ; elle consumait conseilla de voyager pour l'oublier.",C1
,"Lorsqu'il eut reçu son premier salaire en tant que consultant, Louis courut acquérir une sérénade pour chanter une sérénade à tant bien-aimée sous le proche de sa maison.",C1
,Je devant mon exposé devant mon la classe.,A1
,peur du du noir.,A1
,Je te dis à très bientôt pour une rentrée des des pleine pleine forme !,A2
,Elle avait besoin de seule. un instant passer,A2
,Il est très satisfait de votre est,B1
,"Alors le directeur de l'information, raconte : de l'équipe de direction, j'étais le seul à seul sa candidature.",B1
,une avez été une femme une admirée à l'époque.,A2
4355.0,"Les gens voulaient fuir le monde, et généralement, là où il y avait beaucoup de monde, c'était les destinations sud.",B1
,Ce une une tant une décision stratégique qu'une nécessité.,B1
,"Perrette, retenant sa respiration tellement était forte l'odeur nauséabonde d'huile de vidange, dans la nauséabonde",C1
,"Ils ont tout planifié six mois à l'avance, afin de bénéficier des tarifs les plus tarifs ce qui leur a permis par exemple de réserver un hôtel ce étoiles au lieu de trois",B2
,"De Buren exprime ces différents points de vue sur la ressource à travers une triple définition du concept : la ressource institutionnelle, telle qu'elle perçut au travers des règles qui encadrent ses usages, la ressource physique vue au travers des fonctions qu'elle remplit et points la ressource sociale, lorsqu'elle est envisagée au travers des relations, qui se nouent entre ses usages.",C2
,"Serveur : bonsoir, madame, en quoi en vous ? ?",A2
,Le Net Net a des visions utopistes chez d'autres.,C1
,C'est C'est !,A1
,"de monastère avait donc conservé son église médiévale, qui faisait également office de médiévale,",C1
,"Toutes ses velléités de dénigrement s'évanouissaient sous la qui du rôle qui l'envahissait, et, entraînée vers l'homme par l'illusion du personnage, elle tâcha de se figurer sa vie, cette vie rétentissante, extraordinaire, splendide, et qu'elle aurait pu mener cependant, si le vie, l'avait voulu.",C2
,tout Salut le monde,A1
,J'ai passé la journée devant journée l'ordinateur j'ai mal aux yeux.,B1
,"À ce compte-là, les cours de langue au collège remplacés être profitablement remplacés par des de de mémorisation de l'annuaire",C2
,Comment ton parles de ton père ?,A2
,"En plus à pied, il s'arrêtera pour visiter le plus ancien théâtre gallo-romain de France, s'arrêtera ira dîner dans un bouchon lyonnais, restaurant typique de la ville",B2
,La traçabilité permet de reconstituer une séquence d'événements partir partir des données numériques laissées dans permet systèmes lors de leurs réalisations.,C1
,"Il montrera de cette façon, tantôt comment les de se modifient sous l'influence sentiments circonstances environnantes, tantôt comment se développent les sentiments et les passions, comment on s'aime, comment on se hait, comment on se combat dans tous les milieux sociaux, comment luttent les intérêts bourgeois, les intérêts d'argent, les intérêts de famille, les intérêts politiques.",C1
,Il passe la matinée au Mucem qui est un musée Mucem et très connu,B1
,frères frères frères,A1
,panoramas. les panoramas.,A2
,Les statistiques sur des montrent que les garçons ont des facultés à identiques à celles des filles.,B2
,Dénoncer une difficile. discrimination acceptée est difficile.,B2
,Cette loi avait pour objectif de et aux croyants objectif non-croyants de vivre ensemble.,B2
,sont horaires de travail sont parfois décalés en fonction de des nature et de la disponibilité des publics contactés (le soir par exemple).,B1
,"Cet emballage innovant, allié au développement des lignes de chemin de fer, lignes d'autres distribution du camembert dans d'autres régions de France, mais aussi à l'étranger.",B2
,Il existe une théorie sur l'attrait exercé par cette courbe féminine sur et et cette théorie est qu'une femme callipyge signale.,C2
,"Elle se retrouvait dans les lectures dans lectures jeunesse, en plein Walter Scott.",C1
,"Si de la pluie tombe a observer y a du soleil, vous pourrez sans doute observer un arc-en-ciel",B1
,"En cas de danger, il faudra vite repartir en voiture",A2
,"Les ordinateurs peuvent être classés selon plusieurs critères l'architecture. que le domaine d'application, la taille ou taille",C1
,"Certes pas dans les restaurants étoilés où la qualité reste tout de même satisfaisante, tout condition évidemment d'accepter de s'endetter pour les vingt prochaines années avant de déguster la dernière création dernière chef.",B2
,"Il passa contre nous, ne s'interrompit pas de parler à sa voisine, et nous fit du coin de son oeil bleu un petit signe en quelque sorte intérieur aux paupières et qui, n'intéressant pas les muscles de son visage, put passer parfaitement inaperçu de son interlocutrice ; mais, cherchant à compenser par l'intensité du sentiment le champ un peu étroit où il en circonscrivait l'expression, dans ce coin d'azur qui nous était affecté il fit pétiller tout l'entrain de la bonne grâce qui dépassa l'enjouement, frisa la malice ; il subtilisa les finesses de l'amabilité jusqu'aux clignements de la connivence, aux demi-mots, aux sousentendus, d'une mystères de la complicité ; et finalement voisine, les assurances d'amitié jusqu'aux protestations de tendresse, jusqu'à la déclaration d'amour, illuminant alors pour nous seuls, d'une langueur secrète et invisible à la châtelaine, une prunelle énamourée dans un visage de glace.",C2
,lu lu et bien l'histoire. l'histoire.,A2
,"Ainsi, en cinquante ans, ""la quantité d'aliments disponible expliquait, chaque habitant de la Terre est passée, en moyenne, de 2 320 à 2 ans, kilocalories par jour"", expliquait, en 2002, Bertrand Hervieu, président de l'INRA, devant l'Académie des sciences morales et politiques.",C1
,"C'est pourquoi, il automatiques de remplacer les habi-tuelles portes remplacer par des portiers en superbe livrée, ce qui donna un caractère très luxueux à cet aéro-port.",C2
,? habitez-vous ?,A1
,"Les langues sont un sont de signes, constitués Les lexique, pour construire des énoncés",C2
,Il tête la tête doucement tout en regardant mon regardant,B1
,"Celle-ci étant plus foncée que chez les Européens blancs, elle leur offre une protection naturelle contre le naturelle car les UV, les très intenses dans ce milieu désertique, atteignent moins les couches profondes de l'épiderme (50 % ou plus pour une carnation claire, 15 % pour une peau noire).",C1
2344.0,"Elle tournait tant autour du pot et plus encore, que le marquis perdit patience",C2
,(À noter que l'apprentissage de la grammaire française obéit seule mêmes objectifs.) Il est parfaitement connu que la seule méthode viable pour apprendre une langue étrangère est seule,C2
,"Après cette tranquille soirée, les soupçons de Swann étaient calmés ; il bénissait Odette et le lendemain, dès le matin, il faisait envoyer chez elle les plus beaux bijoux, parce que renouveler, bontés de la veille avaient excité ou sa gratitude, ou le désir de les voir se renouveler, ou les paroxysme d'amour qui avait besoin de se dépenser.",C2
,Je t'écris pour te dire que je été partir dire été en Corse avec ma famille.,A2
,"Oui, l'ouragan a touché terre la nuit dernière plusieurs le nord du Nicaragua, il s'est ensuite étendu à d'Amérique pays d'Amérique centrale",B1
,"J'aimai, je respectai mille fois plus Ellénore après plus se fut donnée.",C2
,"Ils sont de général bien portants, soucieux de leur apparence, avides de loisirs, de voyages et de de",B2
,Mais elle prenait ses racines dans la quête forcenée que les habitants d'un petit cap tempéré de l'Asie menèrent racines des produits surtout surtout tropicaux.,C2
,Alexandre a bu beaucoup de café et n'a beaucoup n'a dormi cette semaine,A2
,Et ? va va ?,A2
,Vous attendîtes la surprise que vos promise vous eurent la,C2
,"Trop se spécialiser dans un c'est se change sans cesse, c'est comme rouler vite avec des oeillères.",C2
,"Ce qui équivaut à dire que si vous pouviez atteindre cette profondeur dans l'océan, chaque centimètre carré de la surface de de corps subirait une pression la mille kilogrammes.",B2
,"Nos vignerons ont pris des claques, ont été humiliés par les californiens et ont chiliens et bien ils ont su californiens !",B2
,Changer Changer de,A1
,"Si ? enfants écrivent une qu'il au Père Noël, est-ce qu'il répondra ?",B1
,"On l'examinait avec intérêt l'examinait curiosité, comme un bel On",C2
,"Un jour, en sport, je prends le ballon sur en nez.",A2
,- Parbleu -,C1
,Il était une fois une fille fille de fille,A2
,"Il s'est arrêté arrêté dans une boulangerie où pâtisserie a longuement hésité entre un pain au chocolat, un croissant, et une brioche aux pralines, pâtisserie typiquement lyonnaise",B2
,"Quand les on viennent, on a l'impression qu'ils viennent dans un clients féerique",A2
,J'ai ensuite beaucoup à grâce à mon addiction à beaucoup,C2
,"chemin soir venu, il faut rentrer en prenant Le même chemin que le matin",A2
,"grande personnage de Saul Goodman est créé pour conduire Walter et Jesse vers un trafic de drogue à conduire grande échelle, suppléant à des personnages tels que Badger, un petit trafiquant ami de Jesse.",C1
,"réfléchir : réfléchir à l'utilisation que vous allez en avoir et non pas en fonction du prix, même du !",A2
4369.0,"Le grand objet de ces expéditions nocturnes, que Fabrice commandait en chef, était d'aller visiter les lignes dormantes, avant que les pêcheurs eussent entendu l'avertissement donné par les petites clochettes.",C1
,"L'école de la République qui République été fondée au XIXe reste aujourd'hui extrêmement actuelle, et on ne peut pas dire les a simplement servi à franciser les Français.",A2
,Bienheureux le quidam que faire débarrassé de cette peur originelle d'échouer et de faire faux,C2
,"Je viens d'aller consulter un médecin, car viens ne pouvais plus dormir.",B1
,parle tout le Là-bas parle anglais,A1
,Je veux trouver un cadeau d'anniversaire pour ma pour donc je vais au au centre commercial,A2
2105.0,"L'étonnement de la première jeunesse, à l'aspect d'une société si factice et si travaillée, annonce plutôt un coeur naturel qu'un esprit méchant.",C2
,"Il ! viendra pas, pas, prétexte qu'il est malade !",B1
,Elle a 84 ans elle elle habite Elle Antibes,A1
,"En effet, même si vous ne souhaitez chose, acheter quelque chose, il est toujours intéressant de passer du temps dans les centres chose,",B1
,J'espère vacances tu passes de bonnes vacances passes Limoges.,A2
,"À 60 ans aujourd'hui, on a encore devant soi vingt-cinq, voire trente années , explique Patrice Leclerc, responsable du programme personnes âgées personnes la trente de France.",B2
,"Elle me répondit avec me me donna des conseils affectueux, répondit une amitié sincère, mais me déclara que jusqu'au retour du comte de P *** elle ne pourrait me recevoir.",C2
,Je ne pourrai pas venir demain.,A2
,"Serait - ce que la vie semble d'autant plus réelle que toutes les illusions disparaissent, comme la cime des rochers se dessine d'autant dans - lorsque les nuages se dissipent ?",C2
,"Le soir, ne regarde l'ordinateur Le télévision et ne joue pas sur l'ordinateur avant de te coucher.",A2
,"Les voient qui continuent de la parler voient diminuer le nombre de leurs interlocuteurs diminuer le domaine d'usage se rétrécissant, cela aboutit à la création de dialectes familiaux .",C1
,"L'étymologie ""tripalium"", du mot ""tripalium"", ""tripalium"", signifie ""instrument de torture""",C2
,"Si nous savions conduire l'automobile à boite automatique, l'automobile pourrions l'emprunter le nous soir pour nous rendre à l'observatoire.",B2
,"De plus, l'évolution dans le temps des phénomènes engendre davantage des changements absolus dans les données relatifs des changements relatifs impliquant des modifications du classement des cantons, aspect plus important dans changements démarche de comparaison transversale comme la nôtre.",C2
,Je me bu arrêté et je me suis bu petite petite bière en terrasse.,A2
,"Il apprend ensuite tout ce qui concerne ""la recherche"", c'est-à-dire savoir trouver et identifier les passages piétons, les pistes cyclables et les rues, s'arrêter devant les portes ou les escaliers, savoir ""la les difficultés, monter dans s'arrêter transports, etc.",B1
,"Doux comme un agneau, ses agneau, carrées lui dessinèrent bientôt un dessinèrent de gardien.",B2
,"Célibat, sous-fécondité a l'échelle ibérique et et forment ainsi un système régulateur de la croissance un",C2
,"Jean Buridan, philosophe français du quatorzième siècle, aurait, selon la également conçu une expérience imaginaire afin de prouver l'existence du libre arbitre : la situation serait celle d'un animal, en l'occurrence un âne, de également faim et soif, et qui, placé à égale distance d'une botte de foin et d'un seau d'eau, hésite, se montre incapable de choisir, et finalement se laisse mourir",C2
,Elle du devenue une règle du fonctionnement social.,B2
,"Après la transfusion, le sang provenant d'un don de sang complet ou d'un don par aphérèse est congelé à une température de moins en degrés Celsius et est ou en quarantaine.",C2
,Aucun filet ne saura empêcher les algues de l'Atlantique de les et de tirer saura saveur des eaux qu'elles traversent.,B2
,"Seuls les ont de la société de personnes société la qualité de contribuables, ainsi le revenu et la fortune nets de la société sont attribués proportionnellement aux personnes physiques formant la société.",C1
,Les préadolescents adolescents adolescents semblent particulièrement sensibles.,B2
,"Dans les Caraïbes anglophones, anglophones, 25 des hommes et 50 % des femmes sont déjà obèses.",C1
,Il ne pas pas société. aller les demander à la société.,A2
,Il calme. est calme.,A1
,succès beau beau d'estime.,C1
,"Avec Avec printemps, qui commence en mars, le soleil est de retour et le est se réchauffe.",A1
2190.0,La poitrine contient les deux poumons et le coeur,B1
,"Mais, poursuit Bacon, la triompher se doit de surmonter ces craintes et ces scrupules: elle doit triompher du sentiment d'impuissance qui la scrupules:",C2
,Comment blanquette votre blanquette ?,A2
,j'espère vous avoir près j'espère moi pour une jolie fête.,A1
,À l'époque adoré avait adoré son aspect brillant et brillant sans la moindre éraflure.,C1
,Dès qu'elle Dès entrée elle fut qu'elle par la cigarette.,C2
,"Cette anxiété est nomophobie. l'origine de l'apparition d'un nouveau trouble, spécifique anxiété smartphones : la nomophobie.",B2
,"Mes paroles amères furent considérées comme des preuves d'une Âme haineuse, preuves plaisanteries comme des attentats qu'il tout ce qu'il y avait de plus respectable.",C2
,Les vacances approchent et j'aimerais approchent bien voir !,A2
1792.0,"Les impôts sur le revenu et la fortune des personnes physiques, sur le bénéfice et le capital des personnes morales ainsi que sur les bénéfices immobiliers sont des impôts directs que les cantons doivent prélever selon la LHID.",C1
,"des a remis de l'ordre sur son bureau, elle a Elle des fax et répondu au courrier",B1
,"On peut aussi dans au théâtre, dans les musées On au cinéma",A1
,"À gauche, c'est ma salle de bain, avec vue gauche, mon jardin.",A2
,"La extérieurs, critique consistera à remarquer que Lafcadio fait reposer son passage à l'acte sur des signes extérieurs, en la l'apparition ou la non apparition d'un feu dans la campagne",C2
,vous que faites faites ?,A1
,"Ça change que tout le monde au XIXe siècle était obligé de comprendre le le pour aller à la mairie, au service encore ou encore pour lire la presse.",A2
,le a eu aucune nouvelle de cette personne depuis le le août.,B1
,"Car là où a est appliquée, cette indemnité a a d'excellents résultats.",B2
,"On a pris les deux et on a des trucs à grignoter, car on ne sait pas combien de temps on et temps ici",A2
,de capacité de concentraction s'effiloche.,B2
,non ne m'adresse plus la parole et je ne lui parle pas non plus.,A2
,Tu vois là-bas ? là-bas ?,A1
,Je n'ai pas de leçons recevoir. recevoir.,A2
,"Souvent plus productif que les autres , il crée un effet fédérateur dans les équipe de travail où les petits Souvent courants sont relativisés .",B1
1396.0,"La méchante femme n'y retournera sûrement pas."" Le démon partit bien vite, et il se précipita dans le trou, où, hélas, il retrouva la méchante femme.",B1
,Toutes ces fêtes ont le même but : remercier les mamans pour but qu'elles font l'année l'année !,A2
,Les grands artistes imposent ceux qui imposent à l'humanité leur illusion grands,C1
,"Je suis, avec un peu de mépris peut-être, un très humble avec Gina Pietranera.",C1
,Je vélo aller au travail à vélo,A1
,Les deux veuves Les Les avec mélancolie de leurs jeunes années.,C1
,"appareils n'aimais pas tellement être vendeuse, mais je devais essayer de vendre des vendeuse, photo de toutes sortes aux clients.",B1
,"Les sots font de leur morale une masse compacte le indivisible, pour qu'elle se mêle le moins possible avec leurs actions, et les laisse libres dans tous compacte détails.",C2
,Vous êtes êtes,A1
,serviette. qu'il y a dans la serviette.,A2
,Il me me laisse regarder regarder la télévision.,A1
,"Enfin, au Moyen-Orient, au Fête des mères a lieu Enfin, premier jour du printemps, soit le 21 mars.",B2
,"Originaire des Saintes, un archipel la au sud de la Guadeloupe, atypique a un parcours pour le moins atypique",C1
,Cette période marque fin de Noël d'année. des fêtes de fin d'année.,A1
2849.0,"C'est pourquoi, il décida de remplacer les habi-tuelles portes automatiques par des portiers en superbe livrée, ce qui donna un caractère très luxueux à cet aéro-port.",C2
,"Que ces acteurs, rapport la marque Max Havelaar, c'est ou feignent de croire qu'ils disposent du rapport de force nécessaire pour infléchir les pratiques de ces multinationales, c'est leur droit.",C1
,"Une heure plus tard, il donne à il sauvage une chèvre sauvage qu'il vient de tuer.",A2
,"A Barcelone, mes parents ont réservé un appartement près de A plage",A1
,"Le week-end dernier, un début de à a émergé quant à la sous-utilisation du émergé AstraZeneca.",B2
,Ils ont deux enfants : un fils qui s'appelle André André une fille enfants est très gentille,A2
,Je vais Mon l'école pendant la journée. Mon s'appelle s'appelle Alain.,A1
,"Les jambes sont visiblement instituées visiblement être chaussées, pour nous avons des chaussures.",B2
,Tous les laver il suit la même routine : il visage par se laver le visage avant de prendre une douche.,A2
,"Mais qu'ils prétendent être les seuls Mais légitimes pour définir et normaliser le commerce équitable, c'est nier les autres pratiques et refuser le débat avec tous les acteurs de la société c'est ce qui est inadmissible.",C1
,ta ta ta chambre.,A1
,Comment tu t'appelles ?,A1
539.0,Il est très satisfait de votre travail.,B1
,"Cet héritage s'est d'ailleurs vite révélé hétérogène : les pays pauvres d'Asie orientale, les plus éloignés des anciennes métropoles, ""émergent"" à des degrés divers dans l'économie mondiale orientale, les années plus",C2
1976.0,Comment peut-on aimer l'école ?,A2
2845.0,"Exilée en permanence, je passe mes nuits à souder les rails qui mènent à l'identité.",C1
,Le devant m'a m'a demandé de me mettre devant la caméra.,B1
,productive. entrevue notre entrevue a été productive.,B2
,Elle doit être faite être de l'eau.,B1
,J'ajoute que vous êtes aussi d'une d'une association : J'ajoute la classe.,C2
,"Ellénore n'avait eu jusqu'alors aucune que de ce sentiment passionné, de cette existence perdue dans la sienne, dont mes fureurs mêmes, mes injustices et mes et n'étaient que des preuves plus irréfragables.",C1
,complet. un un très complet.,A1
,"Et je pense partir et quitter ma maison, car mes seule mes Et enfants",A2
,"Au cours des années 1970 et 1980, d'Europe groupes d'environnementalistes de pays industrialisés d'Europe de l'ouest et d'Amérique du Nord ont organisé des la contre la chasse aux baleines et aux phoques.",C1
,Nous passâmes quelque temps à Arcachon et je l'exigeaient. à l'école communale: les communale: démocratiques de mon grand-père l'exigeaient.,C1
,est est ton numéro de ? ?,A1
,"Une association de l'apprentissage et de développement de l'apprentissage en ligne note que si la calculatrice a ""supplanté le calcul mental y compris pour des opérations basiques, et que l'utilisation d'un ordinateur relié à internet pourrait aisément remplacer une partie de notre mémoire, les opérations basiques ont ont été mémorisées utiliser amont et c'est grâce à cette assimilation de connaissances basiques que l'apprenant peut utiliser la calculatrice"".",C1
,"C'est pratique, je veux dire, le moment de convalescence, pas portez un masque, donc de toute de en règle générale ça ne se voit pas",B1
,"L'invasion des fast food, la percée des cuisines ethniques, les gens qui ne qui plus faute de temps, la perte du goût du pas tout.",B2
